date,Los Angeles,New York,San Diego,Dallas,San Francisco,Boston,Atlanta,Miami,Tampa,Honolulu,U.S.
2021-08-15,-7.7091666666666665,-4.630416666666667,-10.486666666666666,7.295833333333333,-26.499999999999996,4.4446666666666665,1.142083333333333,7.304999999999999,7.751333333333332,11.671666666666667,5.100083333333333
2021-08-08,-8.1875,-5.3220833333333335,-10.736666666666666,7.135833333333333,-26.375,4.487166666666667,1.3749166666666666,8.1975,7.585499999999999,11.713333333333333,4.743416666666667
2021-08-01,-8.776666666666666,-6.412083333333333,-11.103333333333333,6.780833333333333,-26.799999999999997,3.855833333333334,1.0426666666666662,8.4591666666666665,7.562999999999999,11.591666666666667,4.376
2021-07-25,-9.773333333333333,-7.946250000000001,-11.939166666666667,5.937499999999999,-27.35,2.794166666666667,0.49683333333333296,8.524166666666666,6.813833333333333,10.668333333333333,3.480166666666667
2021-07-18,-10.7325,-8.667083333333332,-12.314166666666667,5.846666666666667,-27.499999999999996,2.166666666666667,0.605333333333333,8.950000000000001,6.986333333333332,11.236666666666666,2.926166666666667
2021-07-11,-11.3925,-9.747083333333334,-12.976666666666667,5.054166666666666,-27.933333333333334,1.0300000000000005,-0.21383333333333368,8.941666666666666,6.611333333333333,11.47,2.2452499999999995
2021-07-04,-12.208333333333334,-10.72125,-13.684166666666666,4.9325,-28.849999999999998,0.2016666666666672,-0.7955000000000003,9.153333333333334,6.6205,11.477500000000001,1.4888333333333332
2021-06-27,-12.4,-11.737083333333333,-13.625833333333334,5.246908333333334,-28.78333333333333,-2.5816666666666666,1.1211666666666662,10.200833333333332,6.570833333333333,11.690000000000001,1.458983333333333
2021-06-20,-13.324166666666667,-12.347916666666668,-14.416666666666666,4.484158333333333,-28.675,-3.5241666666666664,-0.8255000000000006,11.315,5.538333333333333,11.74,0.7098166666666665
2021-06-13,-14.422500000000001,-13.689583333333335,-15.658333333333333,3.511658333333333,-29.691666666666666,-2.888666666666666,-1.0313333333333339,9.980833333333333,4.859999999999999,11.395,-0.13935000000000025
2021-06-06,-15.65,-15.027916666666666,-16.59166666666667,3.2158249999999997,-30.55,-5.588666666666666,-2.188,9.098833333333332,4.213333333333333,11.603333333333333,-0.9576833333333334
2021-05-30,-16.933333333333334,-17.25,-17.68333333333333,1.5999916666666663,-31.25,-7.823666666666666,-3.2955000000000005,8.538,3.1249999999999996,10.768333333333334,-2.1543500000000004
2021-05-23,-18.083333333333332,-19.05,-18.908333333333335,-0.08417500000000044,-31.766666666666666,-9.422833333333331,-4.578000000000001,8.048,1.5249999999999995,9.054166666666667,-3.305183333333334
2021-05-16,-18.683333333333334,-19.825,-19.666666666666664,-0.6551750000000005,-32.63333333333333,-10.517833333333332,-5.668,6.809583333333332,0.8573333333333327,8.520833333333332,-4.026016666666667
2021-05-09,-19.525000000000002,-21.025000000000002,-20.61666666666667,-1.9210083333333339,-33.55,-11.706166666666666,-6.740749999999999,6.371249999999999,-0.056833333333333964,8.095,-5.081933333333334
2021-05-02,-20.275,-22.383333333333333,-21.675,-3.262675,-34.2,-12.682833333333331,-7.259083333333334,5.558749999999999,-1.029333333333334,7.575,-6.2111
2021-04-25,-21.616666666666664,-24.691666666666666,-23.224999999999998,-5.167675,-34.825,-14.192833333333333,-8.588333333333333,3.840416666666666,-3.0710000000000006,6.30625,-7.611266666666667
2021-04-18,-22.808333333333334,-26.183333333333337,-24.558333333333334,-5.923508333333333,-35.69166666666666,-15.689499999999997,-8.6725,2.902091666666666,-4.1985,5.62375,-8.57285
2021-04-11,-24.775,-28.083333333333332,-26.450000000000003,-7.574341666666667,-36.608333333333334,-17.586999999999996,-9.135833333333334,1.5170916666666665,-5.250166666666667,5.1520833333333345,-9.958933333333333
2021-04-04,-26.916666666666668,-29.241666666666667,-28.450000000000003,-8.667916666666668,-38.86666666666667,-17.003666666666664,-11.310833333333333,-0.11290833333333364,-5.902666666666667,4.76875,-11.401666666666667
2021-03-28,-28.799999999999997,-30.783333333333335,-30.65,-10.209333333333333,-41.45833333333333,-18.345333333333333,-11.135833333333334,-3.1629083333333337,-6.925166666666667,3.513166666666667,-12.986666666666666
2021-03-21,-30.475,-31.5,-31.90833333333333,-11.672666666666666,-42.96666666666666,-21.124999999999996,-12.461666666666666,-3.9704083333333333,-7.800166666666668,1.999833333333334,-14.5025
2021-03-14,-32.43333333333333,-33,-33.99166666666667,-14.5285,-44.758333333333326,-22.466666666666665,-13.889999999999999,-5.8884083333333335,-9.707666666666666,-0.625166666666666,-16.796666666666667
2021-03-07,-34.24166666666667,-34.225,-35.775,-15.720166666666666,-46.30833333333334,-24.099999999999998,-14.715,-7.656741666666667,-10.826833333333335,-1.6659999999999995,-18.18916666666667
2021-02-28,-36.083333333333336,-35.09166666666667,-37.5,-16.686833333333333,-47.4,-25.84166666666667,-15.531666666666668,-9.867575,-12.176833333333333,-2.4268333333333327,-19.589166666666667
2021-02-21,-38.275,-36.69166666666666,-38.891666666666666,-18.815,-49.00833333333334,-27.766666666666666,-16.373333333333335,-12.154158333333333,-13.795000000000002,-3.951833333333333,-21.358333333333334
2021-02-14,-39.58333333333333,-37.083333333333336,-40.175,-19.689999999999998,-49.93333333333334,-29.483333333333334,-17.215,-14.329991666666666,-14.711666666666668,-5.816833333333333,-22.575
2021-02-07,-40.53333333333333,-37.45,-40.975,-20.473333333333333,-50.583333333333336,-31.124999999999996,-18.055,-15.666658333333332,-15.656666666666666,-7.2235,-23.358333333333334
2021-01-31,-40.91666666666667,-37.041666666666664,-41.391666666666666,-20.906666666666666,-50.891666666666666,-31.974999999999998,-18.671666666666667,-16.481658333333336,-16.065,-8.421416666666666,-23.816666666666666
2021-01-24,-41.875,-36.81666666666667,-41.949999999999996,-22.5,-51.2,-33.24999999999999,-20.135833333333334,-18.918333333333333,-17.15416666666667,-9.89725,-24.708333333333332
2021-01-17,-41.425,-36.824999999999996,-41.45833333333333,-23.125,-50.824999999999996,-33.58333333333333,-20.408333333333335,-20.055,-17.995,-11.518916666666666,-25.01666666666667
2021-01-10,-41.09166666666667,-36.58333333333333,-41.16666666666667,-23.93333333333333,-50.30833333333333,-34.975,-20.9,-20.791666666666668,-18.541666666666668,-13.631416666666665,-25.374999999999996
2021-01-03,-40.45,-36.833333333333336,-40.59166666666667,-24.183333333333334,-49.416666666666664,-35.233333333333334,-20.8,-21.28333333333333,-18.55,-14.909166666666666,-25.333333333333336
2020-12-27,-39.858333333333334,-36.825,-39.983333333333334,-24.05,-48.84166666666667,-35.03333333333333,-20.708333333333332,-22.166666666666668,-18.28333333333333,-15.5425,-25.033333333333335
2020-12-20,-38.85,-35.91666666666667,-38.94166666666667,-23.34166666666667,-48.21666666666666,-35.074999999999996,-20.225,-22.233333333333334,-17.641666666666666,-15.325833333333334,-24.133333333333333
2020-12-13,-38.041666666666664,-35.333333333333336,-38.21666666666667,-22.95,-47.63333333333333,-34.449999999999996,-20.058333333333334,-22.291666666666664,-17.625,-16.525,-23.825
2020-12-06,-37.108333333333334,-34.825,-37.25,-22.208333333333332,-47.46666666666666,-33.80833333333333,-20.2,-22.541666666666668,-17.575,-17.991666666666664,-23.308333333333334
2020-11-29,-35.81666666666667,-33.85,-36.858333333333334,-21.733333333333334,-47.34166666666667,-33.575,-20.30833333333333,-22.26666666666667,-17.508333333333333,-18.833333333333332,-22.583333333333332
2020-11-22,-35.55,-33.833333333333336,-35.84166666666667,-21.958333333333336,-47.991666666666674,-32.74166666666666,-20.958333333333336,-22,-17.150000000000002,-19.358333333333334,-22.225
2020-11-15,-35.5,-33.55,-35.449999999999996,-21.725,-48.25,-32.324999999999996,-21.95,-22.825,-17.125,-18.73333333333333,-22.133333333333336
2020-11-08,-35.74166666666667,-33.25833333333333,-35.15833333333334,-22.3,-48.78333333333333,-32.425,-22.7,-23.7,-17.133333333333333,-18.133333333333333,-22.3
2020-11-01,-35.74166666666667,-33.50833333333333,-35.09166666666667,-22.333333333333336,-49.125,-32.1,-23.158333333333335,-23.941666666666663,-17.083333333333336,-18.799999999999997,-22.508333333333333
2020-10-25,-36.31666666666666,-33.18333333333334,-35.266666666666666,-22.775000000000002,-49.699999999999996,-32.2,-24.23333333333333,-25.441666666666666,-18.108333333333334,-18.883333333333333,-23.05
2020-10-18,-37.00833333333333,-33.641666666666666,-35.41666666666667,-23.34166666666667,-50.4,-32.53333333333333,-25.125000000000004,-27.675,-19.166666666666668,-18.683333333333334,-23.658333333333335
2020-10-11,-37.75833333333333,-33.775,-35.99166666666667,-24.525,-51.575,-32.541666666666664,-26.74166666666667,-29.375,-20.333333333333332,-19.299999999999997,-24.441666666666663
2020-10-04,-38.74166666666667,-34.275000000000006,-36.625,-25.358333333333334,-52.166666666666664,-32.53333333333333,-27.941666666666663,-31.041666666666668,-21.875,-19.333333333333332,-25.374999999999996
2020-09-27,-39.725,-35.30833333333334,-37.36666666666667,-26.958333333333336,-52.55,-32.63333333333333,-28.850000000000005,-32.59166666666667,-23.333333333333332,-19.53333333333333,-26.266666666666666
2020-09-20,-40.88333333333333,-36.6,-37.99166666666667,-28.858333333333334,-53.074999999999996,-32.65833333333333,-30.708333333333332,-34.75,-24.90833333333333,-19.674999999999997,-27.34166666666667
2020-09-13,-41.72500000000001,-37.916666666666664,-38.10833333333334,-30.433333333333334,-53.525,-33.6,-31.458333333333332,-36.233333333333334,-25.94166666666667,-19.433333333333334,-28.225
2020-09-06,-42.8,-39.75,-38.86666666666667,-31.458333333333332,-53.89166666666666,-34.80833333333333,-32.608333333333334,-37.516666666666666,-26.958333333333336,-19.183333333333334,-29.21666666666667
2020-08-30,-43.675000000000004,-41.900000000000006,-40.13333333333333,-32.71666666666667,-54.675,-36.44166666666667,-32.733333333333334,-39.508333333333326,-28.558333333333337,-19.641666666666666,-30.3
2020-08-23,-45.15,-44.24999999999999,-41.36666666666667,-34.11666666666667,-55.93333333333334,-38.625,-33.15,-40.975,-29.7,-21.666666666666668,-31.508333333333333
2020-08-16,-46.64166666666667,-46.53333333333333,-43,-35.391666666666666,-57.4,-40.958333333333336,-33.85,-43.21666666666666,-31.241666666666667,-24.633333333333333,-32.975
2020-08-09,-48.516666666666666,-48.55,-44.83333333333333,-37.15,-58.99166666666667,-43.63333333333333,-35.275,-45.59166666666667,-33.30833333333334,-26.399999999999995,-34.725
2020-08-02,-50.391666666666666,-51.27499999999999,-46.90833333333334,-39.300000000000004,-60.4,-46.58333333333333,-37.21666666666667,-47.91666666666667,-34.71666666666667,-28.491666666666664,-36.56666666666666
2020-07-26,-52.11666666666667,-53.80833333333334,-48.90833333333333,-41.25833333333333,-61.73333333333334,-49.475,-39.025,-49.608333333333334,-36.63333333333333,-30.741666666666667,-38.5
2020-07-19,-54.016666666666666,-56.09166666666666,-50.88333333333333,-43.15833333333334,-62.95,-52.608333333333334,-41.14166666666667,-51.83333333333333,-38.99166666666667,-32.75833333333333,-40.525000000000006
2020-07-12,-55.74166666666667,-58.716666666666676,-53.09166666666667,-45.58333333333333,-64.55833333333332,-55.91666666666667,-43.36666666666667,-54.06666666666666,-41.68333333333333,-35.29166666666667,-42.75833333333334
2020-07-05,-57.666666666666664,-61.13333333333334,-55.141666666666666,-47.5,-66.325,-58.975,-46.05833333333334,-56.56666666666666,-44.108333333333334,-38.175,-45.13333333333334
2020-06-28,-59.51666666666667,-63.175000000000004,-57.24166666666667,-49.25,-66.55833333333334,-62.391666666666666,-48.09166666666667,-58.88333333333333,-46.708333333333336,-40.925,-47.59166666666667
2020-06-21,-61.724999999999994,-65.64999999999999,-59.858333333333334,-51.76666666666667,-67.79166666666666,-65.38333333333334,-51.18333333333334,-61.38333333333333,-49.34166666666667,-43.49166666666666,-50.3
2020-06-14,-63.849999999999994,-67.67500000000001,-62.26666666666666,-54.48333333333334,-69.41666666666667,-67.55,-53.7,-64.57499999999999,-52.400000000000006,-47.00833333333333,-53.225
2020-06-07,-64.725,-68.19166666666666,-63.40833333333333,-55.49166666666666,-69.55,-68.75,-55.474999999999994,-66.25833333333333,-54.141666666666666,-48.06666666666666,-54.833333333333336
2020-05-31,-62,-65.16666666666667,-61,-54.208333333333336,-66.43333333333334,-66.425,-53.93333333333333,-64.01666666666667,-52.55,-46.016666666666666,-53.06666666666667
2020-05-24,-57.733333333333334,-60.9725,-57.18666666666666,-51.85000000000001,-62.108333333333334,-61.415,-51.016666666666666,-59.5425,-49.56833333333333,-42.82333333333333,-49.95333333333334
2020-05-17,-52.9675,-56.09333333333334,-52.515833333333326,-48.2075,-56.504999999999995,-56.03691666666667,-47.538333333333334,-54.31,-46.19558333333333,-39.32158333333333,-46.239999999999995
2020-05-10,-47.95416666666667,-51.26916666666666,-47.74416666666666,-44.14833333333334,-50.79416666666666,-51.52858333333333,-43.51408333333333,-48.764333333333326,-42.719750000000005,-35.67491666666667,-42.24166666666667
2020-05-03,-42.825,-45.91916666666667,-42.696666666666665,-39.67966666666667,-45.1,-46.331916666666665,-39.082166666666666,-43.32183333333333,-38.895583333333335,-31.808249999999997,-37.905425
2020-04-26,-37.669999999999995,-40.844166666666666,-37.50166666666666,-34.92641666666667,-39.43666666666667,-41.01441666666667,-33.638,-37.448499999999996,-34.164750000000005,-27.999083333333335,-33.310425
2020-04-19,-31.85333333333333,-35.0675,-31.677,-29.434750000000005,-33.21508333333333,-35.59108333333334,-28.405833333333337,-31.150166666666664,-28.998,-23.91558333333333,-28.177925
2020-04-12,-25.929166666666664,-28.883333333333333,-25.865333333333336,-24.123083333333337,-27.045916666666663,-29.60025,-22.619999999999997,-24.781,-23.111333333333338,-19.228916666666667,-23.041258333333335
2020-04-05,-19.835833333333333,-22.523333333333337,-19.785333333333334,-18.394750000000002,-21.64675,-22.391916666666667,-16.80666666666667,-18.2535,-17.371333333333336,-14.405583333333333,-17.51209166666667
